State,County,FIPS,Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad
NH,Strafford,33017,0.1964006012,0.0313361383,0.017774006,0.0697668218,0,0.0628545927,0,0.000246922,0.0006206859,0.0138014345
NH,Sullivan,33019,0.1478835806,0.0079094527,0.0153231718,0.029953825,0,0.0786134927,0,0.0017525907,0.0044054592,0.0099255885
NJ,Atlantic,34001,0.7303964208,0.1064381972,0.0051834906,0.1322649701,0,0.3507052094,0,0.0265246877,0.0666747046,0.0426051613
NJ,Bergen,34003,2.378505088,0.3087365457,0.0364108142,0.4820531601,0.3211063329,0.9904560876,0,0.036704588,0.0922637581,0.1107738015
NJ,Burlington,34005,1.1441026374,0.1330242668,0.0160343797,0.227886309,0.0412514651,0.6242074016,0,0.0146120959,0.0367302033,0.050356516
NJ,Camden,34007,1.0497779295,0.1418371237,0.0143038222,0.2789445208,0.0260956637,0.541342458,0,0.0025215049,0.0063382682,0.038394568
NJ,Cape May,34009,0.671327308,0.0320375025,0.0016676329,0.0535255122,0.3906588586,0.1272640185,0,0.0063709171,0.0160144775,0.0437883886
NJ,Cumberland,34011,0.3150768367,0.0380930169,0.0078030981,0.078229445,0.0003259182,0.1482536045,0,0.0046421844,0.011668986,0.0260605837
NJ,Essex,34013,1.7737001793,0.2586054628,0.0228312697,0.4383524604,0.0236788199,0.6116762195,0,0.1007593564,0.2532772492,0.0645193413
NJ,Gloucester,34015,0.6996013069,0.062764825,0.0081798242,0.1510321839,0.0684861259,0.3649610102,0,0.0040301963,0.0101306436,0.0300164978
NJ,Hudson,34017,1.7797531769,0.1753749851,0.0129046793,0.3289857141,0.9201730606,0.2909401258,0,0,0,0.051374612
NJ,Hunterdon,34019,0.4690411952,0.0350479306,0.0035971147,0.0717634694,0.0441255462,0.2546289812,0,0.0104406935,0.0262446128,0.0231928468
NJ,Mercer,34021,1.6518313429,0.162029963,0.0095342829,0.1891677353,0.7297923797,0.4562381241,0,0.017154672,0.0431214299,0.0447927561
NJ,Middlesex,34023,1.90606648,0.2673143451,0.0377616736,0.3771579627,0.1292727663,0.9908441238,0,0.0026079257,0.0065555047,0.0945521783
NJ,Monmouth,34025,1.3807582094,0.1758771261,0.0118662293,0.3316542316,0,0.7553650194,0,0.0075142759,0.0188885194,0.0795928077
NJ,Morris,34027,1.363580003,0.1952244663,0.0205952103,0.2661080967,0,0.6957393642,0,0.0344055328,0.0864846639,0.0650226689
NJ,Ocean,34029,0.9813750497,0.1008920779,0.0072512584,0.2868310525,0,0.4724895676,0,0.0079248038,0.0199204604,0.0860658291
NJ,Passaic,34031,0.8061635046,0.1138792339,0.0194856604,0.2567269368,0,0.3614373333,0,0.0031694048,0.007966885,0.0434980504
NJ,Salem,34033,0.3685210703,0.0142521998,0.0077109836,0.0382317707,0.1562058826,0.1381841696,0,0.0008977225,0.0022565907,0.0107817509
NJ,Somerset,34035,0.7892334205,0.1178012534,0.015504718,0.1678574812,0,0.3958494296,0,0.0135767229,0.0341275998,0.0445162156
NJ,Sussex,34037,0.3213206272,0.0286474462,0.0019676875,0.0818324269,0,0.1711309044,0,0.0051963123,0.0130618919,0.019483958
NJ,Union,34039,1.3483011925,0.1476814648,0.0913918814,0.2957792818,0.2293864342,0.5213353935,0,0.0046799269,0.0117638624,0.0462829473
NJ,Warren,34041,0.3375277239,0.0249091957,0.0057024307,0.0623266281,0,0.2233002778,0,0.0024975623,0.0062780837,0.0125135456
NM,Bernalillo,35001,1.7109265114,0.1480754402,0.0280185537,0.2177300973,0.2099103549,0.7723899473,0.0403010514,0.0626195271,0.15740574,0.0744757996
NM,Catron,35003,0.0131422007,0.0002803242,4.31376929819344E-005,0.0010859647,0,0.0111128097,0,6.53883517876346E-005,0.0001643666,0.0003902093
NM,Chaves,35005,0.2811389203,0.0121241511,0.1274400373,0.0189474408,0.0008207558,0.0689522614,0,0.0133983663,0.033679272,0.0057766355
NM,Cibola,35006,0.1069123947,0.0053453032,0.0034597287,0.0081150889,0,0.0844835611,0,0.0008546654,0.0021483596,0.0025056878
NM,Colfax,35007,0.1002800667,0.0037226156,0.0054894747,0.0061198881,0,0.0774099871,0,0.0013096507,0.0032920495,0.0029364009
NM,Curry,35009,0.0909245327,0.009642693,0.0031044949,0.0141629281,0,0.0417506707,0,0.0052635495,0.0132309003,0.0037692962
NM,De Baca,35011,0.0091800741,0.0003403527,4.31376929819341E-005,0.0009422723,0,0.0067227806,0,4.47757334040966E-005,0.0001125543,0.0009742007
NM,Dona Ana,35013,0.6341584886,0.0315586551,0.0248095144,0.0606462734,0.1280345326,0.3229607632,0,0.0133792179,0.0336311325,0.0191383996
NM,Eddy,35015,0.5838386968,0.0125149238,0.4717549374,0.0172601235,0.0017501579,0.0608418111,0,0.0032099512,0.0080688016,0.0084379903
NM,Grant,35017,0.0951291771,0.0057903004,0.0023014388,0.0124360151,0.0001264737,0.0689418662,0,0.0009749018,0.002450596,0.0021075851
NM,Guadalupe,35019,0.077865535,0.0008060214,0.0009289486,0.0019608039,0,0.0721964247,0,0.0002581287,0.000648851,0.0010663568
NM,Harding,35021,0.0029074527,2.6027443376428E-005,0,0.0004433272,0,0.0016171027,0,0,0,0.0008209954
NM,Hidalgo,35023,0.0521269371,0.0007798682,0.0020031824,0.0021854779,0.0039608522,0.0411246291,0,0.0003901522,0.0009807172,0.000702058
NM,Lea,35025,1.073998403,0.0101085535,0.6985001013,0.0169575954,0.2661659226,0.0628208856,0,0.0033325951,0.0083770957,0.0077356538
NM,Lincoln,35027,0.0690373126,0.0041377759,0.0090021269,0.0087959811,0,0.0334650654,0,0.0031132374,0.0078257009,0.002697425
NM,Los Alamos,35028,0.0445837633,0.0039963395,0.0007549096,0.0081110413,0.0062078781,0.0134587747,0,0.002386796,0.0059996539,0.0036683702
NM,Luna,35029,0.1499632602,0.0220313589,0.0036645903,0.0104811817,0,0.094925803,0,0.0047646467,0.0119768155,0.0021188641
NM,McKinley,35031,1.9745218124,0.0128880288,1.2751488253,0.016392066,0.4363487395,0.2195930613,0,0.002090048,0.0052537228,0.0068073207
NM,Mora,35033,0.0476326257,0.0003404693,4.31376929819341E-005,0.0015625429,0,0.0446660242,0,0,0,0.0010204515
NM,Otero,35035,0.1493695164,0.0104712349,0.0139529116,0.0244645391,0,0.079958822,0,0.0035170082,0.0088406543,0.0081643464
NM,Quay,35037,0.0981875261,0.0018063547,0.0008100459,0.0043540223,2.44799203845234E-005,0.0740374495,0,0.0042183375,0.0106035699,0.0023332664
NM,Rio Arriba,35039,0.4206504037,0.0057979228,0.3082876785,0.0150192518,0.0022599523,0.0832109013,0,0.0001932433,0.0004857544,0.0053956992
NM,Roosevelt,35041,0.060074474,0.0038399804,0.0115660357,0.0054923454,0,0.0266073143,0,0.0018758715,0.0047153508,0.005977576
NM,Sandoval,35043,0.2704794594,0.0116093788,0.05280678,0.0327897064,2.91924092209898E-005,0.1642609154,0,0,0,0.0089834864
NM,San Juan,35045,8.4538215491,0.0231647655,0.7417597315,0.0397345255,7.4066757015,0.1628081521,0,0.0181291194,0.0455708842,0.0159786694
NM,San Miguel,35047,0.124165664,0.0052107472,0.0003936672,0.0112293668,0.000033233,0.0994950597,0,0.0013011181,0.0032706015,0.0032318705
NM,Santa Fe,35049,0.492187071,0.0381947052,0.0929508475,0.0539590516,0,0.2547847632,0,0.0107082009,0.0269170446,0.014672458
NM,Sierra,35051,0.0804335947,0.0016541583,0.0004542313,0.0067941089,6.65682045544058E-005,0.0619896093,0,0.0014825757,0.0037267261,0.0042656169
NM,Socorro,35053,0.1247689802,0.0021659612,0.0008857511,0.0062828293,1.932625293515E-005,0.1095578343,0,0.0012353928,0.0031053853,0.0015164999
NM,Taos,35055,0.0916553019,0.0077298306,0.001292963,0.0115470488,0,0.0600992765,0,0.0019056197,0.0047901244,0.0042904389
NM,Torrance,35057,0.1239245186,0.002631826,0.0162962174,0.0064915387,0.000798389,0.0960228887,0,0,0,0.0016836588
NM,Union,35059,0.0186400356,0.0007093185,0.0001286989,0.0019619446,0,0.0124073665,0,0.0004319433,0.0010857711,0.0019149927
NM,Valencia,35061,0.1601302664,0.0071618554,0.0230816777,0.0257146244,0,0.0937530958,0,0.0014752518,0.0037083181,0.0052354432
NY,Albany,36001,1.2489458152,0.1228722943,0.088346832,0.1598013581,0.0306074605,0.4749980642,0.2381361168,0.0292865673,0.0736171932,0.0312799287
NY,Allegany,36003,0.1622048994,0.0058552889,0.0136624962,0.0214415472,0.0301317208,0.0740667744,0,0.0029400143,0.0073902677,0.00671679
NY,Bronx,36005,1.6205026999,0.2120795419,0.0455127977,0.62767584,0.1116054601,0.5665723821,0,0,0,0.0570566781
NY,Broome,36007,0.872360929,0.0439366398,0.0512252267,0.109080367,0.2708792208,0.3335625051,0,0.0127960872,0.0321653291,0.0187155532
NY,Cattaraugus,36009,0.2306581584,0.0133835062,0.0131781981,0.037879104,0.0171860098,0.1268769063,0,0.0028221884,0.0070940936,0.012238152
NY,Cayuga,36011,0.1916498997,0.010751894,0.0109588492,0.039214654,0.0016239597,0.1105892607,0,0.0006692814,0.0016823584,0.0161596422
NY,Chautauqua,36013,1.4028588022,0.0222579282,0.0380494348,0.0684635404,0.9960278329,0.2318100884,0,0.0064463106,0.016203987,0.0235996799
NY,Chemung,36015,0.2528536256,0.0195710415,0.0167695783,0.046994146,0.0018039929,0.131532357,0,0.0076010908,0.0191067471,0.0094746721
NY,Chenango,36017,0.1282345944,0.0066015757,0.0111977638,0.0240402535,0.0010217826,0.0664613582,0,0.0032851235,0.0082577623,0.0073689746
NY,Clinton,36019,0.2061430496,0.0139164193,0.0226833538,0.03053626,0.0016139636,0.1155304918,0,0.001306496,0.0032841199,0.0172719452
NY,Columbia,36021,0.1897423224,0.0092958677,0.0184989258,0.0321809547,0.0012648238,0.1093526682,0,0.0026661163,0.0067017775,0.0097811884
NY,Cortland,36023,0.1438773867,0.00770291,0.0074888251,0.0228779657,0.000971811,0.091482001,0,0.0018237873,0.0045844283,0.0069456582
NY,Delaware,36025,0.2602207474,0.0083552902,0.1369051001,0.0236434309,0.0009417081,0.0786181643,0,0,0,0.0117570537
NY,Dutchess,36027,0.7504421275,0.0490138219,0.064181229,0.1385627582,0.0057287344,0.3853234572,0,0.0222604765,0.0559558148,0.0294158354
NY,Erie,36029,4.1878412531,0.2133534809,1.074552769,0.5466545433,0.8964012056,1.2196676403,0,0.0411688968,0.1034856243,0.0925570929
NY,Essex,36031,0.1446017024,0.0067482486,0.0026619722,0.0187282932,0.000775134,0.0830201276,0,0.0039748327,0.0099914729,0.0187016211
NY,Franklin,36033,0.1329736204,0.0092756305,0.0017483262,0.0221824645,0.0045766576,0.0620151948,0,0.005842119,0.0146852429,0.0126479849
NY,Fulton,36035,0.1121384095,0.0076283094,0.0090148396,0.029765423,0.0010959471,0.0529504996,0,0.0010188216,0.0025609953,0.008103574
NY,Genesee,36037,0.2827236869,0.0099439608,0.0223382194,0.0295933047,0.0011905076,0.1691172971,0,0.0112237091,0.028212866,0.0111038221
NY,Greene,36039,0.237078026,0.005934878,0.0025121008,0.0240218589,0.0009663151,0.109761683,0.0815823672,0.0006732613,0.0016923678,0.0099331939
NY,Hamilton,36041,0.0453163163,0.0008033188,0.0003650354,0.0028197005,0.0001054102,0.0168500882,0,0.0003525771,0.0008862655,0.0231339207
NY,Herkimer,36043,0.2143508965,0.0091903622,0.0240122892,0.0339856442,0.0147466375,0.1143704275,0,0.0012869268,0.0032349316,0.0135236773
NY,Jefferson,36045,0.327359594,0.0177506862,0.0155363988,0.0478908537,0.0123306313,0.1730621316,0,0.0077053194,0.0193687425,0.0337148304
NY,Kings,36047,2.7625356257,0.3047173852,0.096474042,1.2637109213,0.3653623705,0.5917243773,0,0,0,0.1405465293
NY,Lewis,36049,0.0630588789,0.0024831905,0.0033172203,0.0109440664,0.0005310148,0.0362040028,0,0,0,0.0095793842
NY,Livingston,36051,0.2057492468,0.0101623833,0.0191764291,0.0264832072,0.001290546,0.1193667628,0,0.0053097361,0.0133470035,0.0106131788
NY,Madison,36053,0.1703410411,0.0094790527,0.0063989898,0.0322308993,0.0013893974,0.1103566078,0,0.0003514252,0.0008833716,0.0092512974
NY,Monroe,36055,2.3354199303,0.1843284052,0.1985611392,0.3788308962,0.4329895578,0.9556304226,0,0.0275974131,0.0693712022,0.088110894
NY,Montgomery,36057,0.1855401858,0.008230183,0.01716503,0.0273272154,0.0009832194,0.1196099356,0,0,0,0.0122246024
NY,Nassau,36059,3.1211981553,0.2965289374,0.0804080195,0.6827095058,0.4590170809,1.4985348513,0,0,0,0.1039997604
NY,New York,36061,3.9896003721,1.3393988692,0.1609908393,0.9472009736,0.6934110052,0.5252306432,0,0.0265365714,0.0667045778,0.2301268924
NY,Niagara,36063,1.9239992412,0.0293437019,0.0903047142,0.1224894195,1.3857496034,0.2217699017,0,0.0136109606,0.034213666,0.0265172737
NY,Oneida,36065,0.5998957228,0.0533852731,0.0291608849,0.1213293689,0.0046778376,0.3233371766,0,0.0113466842,0.0285219877,0.0281365098
NY,Onondaga,36067,1.2976021597,0.1087872056,0.1132402794,0.2336124341,0.0548131226,0.6453365474,0,0.0261420941,0.0657129839,0.0499574925
NY,Ontario,36069,0.3192648864,0.0191210535,0.0280141333,0.0478665539,0.0020242007,0.1943826812,0,0.0024744536,0.0062199968,0.0191618134
NY,Orange,36071,1.9628969786,0.0613846806,0.0414437605,0.161682702,0.9632747027,0.5853075105,0,0.034101133,0.0857195017,0.0299829876
NY,Orleans,36073,0.0872698064,0.0053854179,0.0055009661,0.0192477032,0.0008738078,0.0474634457,0,0,0,0.0087984657
NY,Oswego,36075,0.4539806914,0.0144251956,0.0719998496,0.0562224662,0.1237716323,0.1607145567,0,0.0022783313,0.0057270075,0.0188416524
NY,Otsego,36077,0.1575228711,0.0114730195,0.0032268905,0.028968602,0.001235724,0.0942266061,0,0.0027653597,0.0069512413,0.0086754281
NY,Putnam,36079,0.4451360142,0.0106258026,0.0032108879,0.0406037583,0.0034606299,0.3772689722,0,0,0,0.0099659634
NY,Queens,36081,5.0110666064,0.2363448956,0.1059218429,1.1395303808,2.0434512769,0.9334986426,0,0.1223189912,0.3074713698,0.1225292067
NY,Rensselaer,36083,0.410970153,0.0237256775,0.0176535352,0.078734998,0.0755075557,0.2004781739,0,8.58859099313899E-005,0.0002158913,0.0145684355
NY,Richmond,36085,0.7956408501,0.069986965,0.0049049064,0.2330316453,0.2129284033,0.2392228115,0,0,0,0.0355661186
NY,Rockland,36087,1.4711749887,0.0568485583,0.0709561509,0.1324656019,0.837917222,0.3460732426,0,0,0,0.026914213
NY,St. Lawrence,36089,0.2869167434,0.0167231251,0.0602467775,0.0519244595,0.0022313271,0.1238567849,0,0.0018840062,0.0047357943,0.0253144689
NY,Saratoga,36091,0.6479008496,0.0314404301,0.0219737303,0.1022159069,0.1533910753,0.2950137995,0,0.0045838933,0.0115224609,0.0277595533
NY,Schenectady,36093,0.4014339895,0.0362240064,0.0377962898,0.0822662308,0.0029289486,0.1987428774,0,0.0093138744,0.0234121526,0.0107496094
NY,Schoharie,36095,0.1072552519,0.0037471427,0.0072679537,0.0143604635,0.0006341814,0.0747407073,0,0,0,0.0065048033
NY,Schuyler,36097,0.0673370282,0.0054962148,0.0181388631,0.0083352799,0.0006279449,0.0274637573,0,0,0,0.0072749682
NY,Seneca,36099,0.1122065945,0.0043813755,0.0071469347,0.0155450621,0.0006963184,0.0674018581,0,0.0009178898,0.0023072879,0.0138098679
NY,Steuben,36101,0.3329885339,0.0178392551,0.0227223771,0.0474740062,0.0019771741,0.2156979341,0,0.0033827887,0.0085032658,0.0153917329
NY,Suffolk,36103,6.0766304774,0.284046913,0.1503072216,0.7061376202,1.9559682645,2.4747987461,0,0.0873650995,0.2196083228,0.1983982898
NY,Sullivan,36105,0.2088754672,0.011819186,0.0023331496,0.0349836877,0.0014786667,0.1032606995,0,0.0119971085,0.0301569455,0.0128460236
NY,Tioga,36107,0.1476626623,0.0042103339,0.0106376458,0.0245740294,0.0010307022,0.0999575944,0,0,0,0.0072523566
NY,Tompkins,36109,0.9173391037,0.0331276856,0.046498509,0.0421518742,0.660344662,0.0983435703,0,0.0069266586,0.0174114323,0.0125347118
NY,Ulster,36111,0.470350223,0.0308590558,0.025153333,0.0921514342,0.0035888441,0.2822428671,0,0.0052517241,0.0132011776,0.0179017871
NY,Warren,36113,0.3688349208,0.0146052984,0.0749492088,0.0331078452,0.0012722745,0.126933869,0.0824263228,0.0044409178,0.0111630713,0.019936113
NY,Washington,36115,0.165260917,0.011343188,0.0272381048,0.028286955,0.0012354419,0.0769820211,0,0.0029489235,0.0074126626,0.0098136201
NY,Wayne,36117,0.2077819419,0.0112241249,0.0269440125,0.0439394862,0.0018729576,0.098103363,0,0.0028540201,0.0071741064,0.0156698712
NY,Westchester,36119,2.175401534,0.2128244908,0.0781391569,0.4877270922,0.0316290547,1.1625340929,0,0.0317694468,0.0798583725,0.0909198273
NY,Wyoming,36121,0.1389472292,0.0055183203,0.0206370217,0.0172220477,0.039750796,0.0401262331,0,0.0016286886,0.00409401,0.0099701118
NY,Yates,36123,0.3819670943,0.0026756303,0.0021552099,0.0096699843,0.3188797445,0.0284675695,0,0.0029960414,0.0075311066,0.0095918079
NC,Alamance,37001,0.3478351083,0.0146447438,0.0638239495,0.0430277521,0,0.1916133726,0,0.004390389,0.0110360561,0.0192988452
NC,Alexander,37003,0.0563175236,0.0014470726,0.0095574554,0.0069359314,0,0.0332474613,0,0,0,0.005129603
NC,Alleghany,37005,0.0216636899,0.0007696798,0.0017970045,0.0045275626,0,0.0126298255,0,0,0,0.0019396175
NC,Anson,37007,0.0929851585,0.0036573188,0.0301657228,0.0076098469,0,0.0458473584,0,0.0008201036,0.0020614792,0.0028233289
NC,Ashe,37009,0.0589117508,0.0015927692,0.0036667946,0.0112775404,0,0.0345137495,0,0.0011885233,0.0029875697,0.0036848041
NC,Avery,37011,0.046529559,0.0025896071,0.0014878987,0.0073423082,0,0.0285014439,0,0.0007881573,0.0019811831,0.0038389607
NC,Beaufort,37013,0.1073712835,0.0068273322,0.0104694039,0.014395423,0.0002877464,0.0475824819,0,0.0034631828,0.0087053555,0.0156403577
NC,Bertie,37015,0.0644274356,0.0012218647,0.0119487351,0.005990225,1.28841686234333E-006,0.0393224193,0,0,0,0.0059429031
NC,Bladen,37017,0.162390293,0.0015567468,0.0387037399,0.008220325,0.0440073348,0.0581747393,0,0.0016286886,0.00409401,0.0060047087
NC,Brunswick,37019,0.9118109688,0.0052764967,0.6880790469,0.0108078559,0.0250517012,0.1489127494,0,0.00442469,0.0111222816,0.018136147
NC,Buncombe,37021,1.2187696098,0.0297466386,0.0425071249,0.0716398267,0.6820734615,0.3267238154,0,0.0107388696,0.026994137,0.0283457362
NC,Burke,37023,0.2075003615,0.0060938357,0.0407100895,0.0239079275,0,0.1088529131,0,0.005362634,0.0134799747,0.009092987
NC,Cabarrus,37025,0.345526289,0.015208788,0.0364432463,0.0352281617,0.0009959462,0.2071105986,0,0.0083866948,0.0210815051,0.0210713483
NC,Caldwell,37027,0.1435983454,0.005014623,0.0315671412,0.0213046105,0,0.0673200338,0,0.002041095,0.0051306724,0.0112201695
NC,Camden,37029,0.0227809076,0.0002408481,9.97946689035758E-005,0.0016968748,0,0.0156745908,0,0,0,0.0050687992
NC,Carteret,37031,0.1475694806,0.0062463215,0.006083731,0.0082053362,0,0.0783515,0,0.0056412914,0.0141804301,0.0288608704
NC,Caswell,37033,0.0405750366,0.0006492389,0.0005570888,0.0057326525,0,0.0317679741,0,0,0,0.0018680823
NC,Catawba,37035,3.5612662138,0.0211146911,0.0767632515,0.0292561621,3.1702165762,0.236104255,0,0,0,0.0278112779
NC,Chatham,37037,0.5804737743,0.0033009709,0.0287129136,0.0136059207,0.4247525958,0.0898958303,0,0.0024521968,0.0061640515,0.0115892947
NC,Cherokee,37039,0.0609973385,0.0020171733,0.003162658,0.0074176807,0,0.0380021541,0,0.0019405469,0.0048779253,0.0035792003
NC,Chowan,37041,0.033754976,0.0012749686,0.0057376574,0.0045003268,0,0.0121897796,0,0.0015967423,0.0040137051,0.0044417963
NC,Clay,37043,0.0187502005,0.0005399386,0.0003195839,0.0030133912,0,0.013049945,0,0,0,0.001827342
NC,Cleveland,37045,0.9054338346,0.0128013027,0.042302483,0.0234227358,0.7036705785,0.103836656,0,0.0022340774,0.0056157674,0.0115502339
NC,Columbus,37047,0.1209002675,0.003913625,0.0061046289,0.0142087943,0,0.082432947,0,0.0015158266,0.0038103099,0.0089141357
NC,Craven,37049,0.1959017432,0.0085534512,0.0428925831,0.0147306758,8.87258180500606E-006,0.0927650222,0,0.0070723824,0.0177777382,0.0121010177
NC,Cumberland,37051,0.6398595578,0.0437104853,0.0780533877,0.0536047654,0.0002619781,0.4055496443,0,0.0091973958,0.0231193504,0.0263625508
NC,Currituck,37053,0.0693354475,0.0012494158,0.0002392513,0.0033626554,0,0.047509876,0,0.0005323323,0.00133812,0.0151037967
NC,Dare,37055,0.168269963,0.0087638041,0.0006706022,0.0030682368,0.0001248991,0.078266062,0,0.0106726736,0.0268277304,0.0398759547
NC,Davidson,37057,0.4139017025,0.0092890628,0.0768075712,0.0344842292,1.07368071861944E-005,0.2689076801,0,0.0019816571,0.0049812579,0.0174395075
NC,Davie,37059,0.1054540286,0.0018248643,0.0066563801,0.0072847102,0,0.0836873366,0,0,0,0.0060007374
NC,Duplin,37061,0.1637835363,0.0029546417,0.0230781388,0.0113895982,0.0087168679,0.1025858904,0,0.0020594228,0.0051767411,0.0078222353
NC,Durham,37063,0.6659815131,0.0597065141,0.0787398604,0.0568859842,0.006130221,0.4178044399,0,0,0,0.0467144935
NC,Edgecombe,37065,0.1148223752,0.0041881677,0.0125133684,0.0156244308,0.0002190309,0.0704779839,0,0.000756211,0.0019008782,0.0091423044
NC,Forsyth,37067,0.9324286808,0.0537886273,0.0954772291,0.0813264026,0.1006745911,0.5388350008,0,0.0070839042,0.0178066998,0.0374362257
NC,Franklin,37069,0.1107561581,0.0018814785,0.004163967,0.0104643903,0.0001606226,0.067130991,0,0.0059643489,0.0149924928,0.0059978669
NC,Gaston,37071,2.1813233707,0.0184773975,0.0584287835,0.0582377742,1.6859043049,0.3199928996,0,0.0055219371,0.0138804107,0.0208798632
NC,Gates,37073,0.0232710946,0.0003492433,0.0003353011,0.0027213938,0,0.0173213324,0,0,0,0.0025438241
NC,Graham,37075,0.0154054475,0.0004348852,0.0017582457,0.0034722523,0,0.0086166623,0,0,0,0.0011234021
NC,Granville,37077,0.0834656341,0.0027864224,0.0148471341,0.0103854343,0,0.0387462593,0,0.0016721534,0.0042032676,0.0108249628
NC,Greene,37079,0.0394557549,0.0008731154,0.0005085861,0.0041790243,0,0.0302477058,0,0,0,0.0036473231
NC,Guilford,37081,1.2702738466,0.0766296748,0.1103006593,0.1231007815,0.0001959045,0.801864772,0,0.0217056943,0.0545612716,0.0819150885
